X,Y,OBJECTID,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Recovered,Deaths,Active,Admin2,FIPS,Combined_Key
-77.136042,-11.9546089999999,491,Callao,Peru,2022/04/30 11:21:00+00,-11.954609,-77.136042,146684,0,10499,0,,,"Callao, Peru"
-72.153609,-13.191068,492,Cusco,Peru,2022/04/30 11:21:00+00,-13.191068,-72.153609,116937,0,5172,0,,,"Cusco, Peru"
-75.0027699999999,-13.0238879999999,493,Huancavelica,Peru,2022/04/30 11:21:00+00,-13.023888,-75.00277,25810,0,1272,0,,,"Huancavelica, Peru"
-76.0406419999999,-9.42167599999993,494,Huanuco,Peru,2022/04/30 11:21:00+00,-9.421676,-76.040642,52132,0,2890,0,,,"Huanuco, Peru"
-75.574821,-14.2350969999999,495,Ica,Peru,2022/04/30 11:21:00+00,-14.235097,-75.574821,103748,0,8926,0,,,"Ica, Peru"
-74.876968,-11.541783,496,Junin,Peru,2022/04/30 11:21:00+00,-11.541783,-74.876968,126225,0,7477,0,,,"Junin, Peru"
-78.370238,-7.92138999999997,497,La Libertad,Peru,2022/04/30 11:21:00+00,-7.92139,-78.370238,146733,0,10945,0,,,"La Libertad, Peru"
-79.824113,-6.35304899999994,498,Lambayeque,Peru,2022/04/30 11:21:00+00,-6.353049,-79.824113,105602,0,9236,0,,,"Lambayeque, Peru"
-76.604498,-11.766533,499,Lima,Peru,2022/04/30 11:21:00+00,-11.766533,-76.604498,1612542,0,93076,0,,,"Lima, Peru"
-74.424115,-4.12484699999993,500,Loreto,Peru,2022/04/30 11:21:00+00,-4.124847,-74.424115,57950,0,4385,0,,,"Loreto, Peru"
-70.53172,-11.972699,501,Madre de Dios,Peru,2022/04/30 11:21:00+00,-11.972699,-70.53172,17841,0,852,0,,,"Madre de Dios, Peru"
-70.8390459999999,-16.860271,502,Moquegua,Peru,2022/04/30 11:21:00+00,-16.860271,-70.839046,48497,0,1622,0,,,"Moquegua, Peru"
-75.3076349999999,-10.3965499999999,503,Pasco,Peru,2022/04/30 11:21:00+00,-10.39655,-75.307635,23954,0,1103,0,,,"Pasco, Peru"
-80.335861,-5.13336099999998,504,Piura,Peru,2022/04/30 11:21:00+00,-5.133361,-80.335861,158542,0,13093,0,,,"Piura, Peru"
-69.922726,-14.995827,505,Puno,Peru,2022/04/30 11:21:00+00,-14.995827,-69.922726,65981,0,4764,0,,,"Puno, Peru"
-76.7291269999999,-7.03953099999995,506,San Martin,Peru,2022/04/30 11:21:00+00,-7.039531,-76.729127,61839,0,3162,0,,,"San Martin, Peru"
-70.2775599999999,-17.6441609999999,507,Tacna,Peru,2022/04/30 11:21:00+00,-17.644161,-70.27756,53744,0,2133,0,,,"Tacna, Peru"
-80.5452549999999,-3.85749599999997,508,Tumbes,Peru,2022/04/30 11:21:00+00,-3.857496,-80.545255,27567,0,1690,0,,,"Tumbes, Peru"
-73.4449289999999,-9.62171799999993,509,Ucayali,Peru,2022/04/30 11:21:00+00,-9.621718,-73.444929,39548,0,3248,0,,,"Ucayali, Peru"
,,510,Unknown,Peru,2022/04/30 11:21:00+00,,,3682,0,68,0,,,"Unknown, Peru"
121.774017,12.8797210000001,511,,Philippines,2022/04/30 11:21:00+00,12.879721,121.774017,3685643,0,60341,0,,,Philippines
19.1451000000001,51.9194000000001,512,,Poland,2022/04/30 11:21:00+00,51.9194,19.1451,5996514,0,116059,0,,,Poland
-8.22449999999998,39.3999000000001,513,,Portugal,2022/04/30 11:21:00+00,39.3999,-8.2245,3853800,0,22280,0,,,Portugal
51.1839000000001,25.3548000000001,514,,Qatar,2022/04/30 11:21:00+00,25.3548,51.1839,364560,0,677,0,,,Qatar
24.9668,45.9432,515,,Romania,2022/04/30 11:21:00+00,45.9432,24.9668,2893876,0,65486,0,,,Romania
40.1520421000001,44.6939006000001,516,Adygea Republic,Russia,2022/04/30 11:21:00+00,44.6939006,40.1520421,49168,0,996,0,,,"Adygea Republic, Russia"
82.6931424000001,52.6932243000001,517,Altai Krai,Russia,2022/04/30 11:21:00+00,52.6932243,82.6931424,266511,0,8597,0,,,"Altai Krai, Russia"
86.8572186000001,50.7114101000001,518,Altai Republic,Russia,2022/04/30 11:21:00+00,50.7114101,86.8572186,34123,0,612,0,,,"Altai Republic, Russia"
128.437295,52.8032368,519,Amur Oblast,Russia,2022/04/30 11:21:00+00,52.8032368,128.437295,106593,0,764,0,,,"Amur Oblast, Russia"
43.1221646000001,63.5589686000001,520,Arkhangelsk Oblast,Russia,2022/04/30 11:21:00+00,63.5589686,43.1221646,228507,0,1718,0,,,"Arkhangelsk Oblast, Russia"
47.6088510000001,47.1878186000001,521,Astrakhan Oblast,Russia,2022/04/30 11:21:00+00,47.1878186,47.608851,116063,0,2992,0,,,"Astrakhan Oblast, Russia"
57.1439682000001,54.8573563,522,Bashkortostan Republic,Russia,2022/04/30 11:21:00+00,54.8573563,57.1439682,285749,0,5618,0,,,"Bashkortostan Republic, Russia"
37.5837615,50.7080119,523,Belgorod Oblast,Russia,2022/04/30 11:21:00+00,50.7080119,37.5837615,129815,0,2227,0,,,"Belgorod Oblast, Russia"
33.415853,52.8873315000001,524,Bryansk Oblast,Russia,2022/04/30 11:21:00+00,52.8873315,33.415853,161054,0,3974,0,,,"Bryansk Oblast, Russia"
109.492143,52.7182426000001,525,Buryatia Republic,Russia,2022/04/30 11:21:00+00,52.7182426,109.492143,135932,0,3006,0,,,"Buryatia Republic, Russia"
45.6985005000001,43.3976147000001,526,Chechen Republic,Russia,2022/04/30 11:21:00+00,43.3976147,45.6985005,43423,0,1076,0,,,"Chechen Republic, Russia"
61.1865846000001,54.4223954,527,Chelyabinsk Oblast,Russia,2022/04/30 11:21:00+00,54.4223954,61.1865846,326278,0,7576,0,,,"Chelyabinsk Oblast, Russia"
169.4900869,66.0006475000001,528,Chukotka Autonomous Okrug,Russia,2022/04/30 11:21:00+00,66.0006475,169.4900869,5636,0,42,0,,,"Chukotka Autonomous Okrug, Russia"
47.0849429,55.4259922000001,529,Chuvashia Republic,Russia,2022/04/30 11:21:00+00,55.4259922,47.0849429,78635,0,4607,0,,,"Chuvashia Republic, Russia"
47.1332224000001,43.0574916,530,Dagestan Republic,Russia,2022/04/30 11:21:00+00,43.0574916,47.1332224,92944,0,3592,0,,,"Dagestan Republic, Russia"
45.0171355200001,43.1154207500001,531,Ingushetia Republic,Russia,2022/04/30 11:21:00+00,43.11542075,45.01713552,40710,0,549,0,,,"Ingushetia Republic, Russia"
104.719221,56.6370122000001,532,Irkutsk Oblast,Russia,2022/04/30 11:21:00+00,56.6370122,104.719221,291619,0,8416,0,,,"Irkutsk Oblast, Russia"
41.4352137000001,56.9167446000001,533,Ivanovo Oblast,Russia,2022/04/30 11:21:00+00,56.9167446,41.4352137,110360,0,3088,0,,,"Ivanovo Oblast, Russia"
132.6630746,48.57527615,534,Jewish Autonomous Okrug,Russia,2022/04/30 11:21:00+00,48.57527615,132.6630746,18595,0,540,0,,,"Jewish Autonomous Okrug, Russia"
43.5978976000001,43.4806048,535,Kabardino-Balkarian Republic,Russia,2022/04/30 11:21:00+00,43.4806048,43.5978976,61562,0,1862,0,,,"Kabardino-Balkarian Republic, Russia"
21.1489473,54.7293041,536,Kaliningrad Oblast,Russia,2022/04/30 11:21:00+00,54.7293041,21.1489473,167936,0,1898,0,,,"Kaliningrad Oblast, Russia"
45.3275745,46.2313018,537,Kalmykia Republic,Russia,2022/04/30 11:21:00+00,46.2313018,45.3275745,51131,0,839,0,,,"Kalmykia Republic, Russia"
35.5272854,54.4382773,538,Kaluga Oblast,Russia,2022/04/30 11:21:00+00,54.4382773,35.5272854,103112,0,1453,0,,,"Kaluga Oblast, Russia"
160.0383819,57.1914882,539,Kamchatka Krai,Russia,2022/04/30 11:21:00+00,57.1914882,160.0383819,39568,0,611,0,,,"Kamchatka Krai, Russia"
41.7267991000001,43.7368326000001,540,Karachay-Cherkess Republic,Russia,2022/04/30 11:21:00+00,43.7368326,41.7267991,45819,0,982,0,,,"Karachay-Cherkess Republic, Russia"
33.4920267000001,62.6194031000001,541,Karelia Republic,Russia,2022/04/30 11:21:00+00,62.6194031,33.4920267,134042,0,1496,0,,,"Karelia Republic, Russia"
87.3428610000001,54.5335781000001,542,Kemerovo Oblast,Russia,2022/04/30 11:21:00+00,54.5335781,87.342861,161587,0,2312,0,,,"Kemerovo Oblast, Russia"
136.121524,51.6312684000001,543,Khabarovsk Krai,Russia,2022/04/30 11:21:00+00,51.6312684,136.121524,200448,0,1536,0,,,"Khabarovsk Krai, Russia"
91.4429362700001,53.72258845,544,Khakassia Republic,Russia,2022/04/30 11:21:00+00,53.72258845,91.44293627,87422,0,2409,0,,,"Khakassia Republic, Russia"
69.0982628,61.0259025,545,Khanty-Mansi Autonomous Okrug,Russia,2022/04/30 11:21:00+00,61.0259025,69.0982628,209458,0,2539,0,,,"Khanty-Mansi Autonomous Okrug, Russia"
49.4074599,57.9665589000001,546,Kirov Oblast,Russia,2022/04/30 11:21:00+00,57.9665589,49.4074599,150841,0,1027,0,,,"Kirov Oblast, Russia"
54.3326073000001,63.9881421000001,547,Komi Republic,Russia,2022/04/30 11:21:00+00,63.9881421,54.3326073,170800,0,3139,0,,,"Komi Republic, Russia"
44.2533273000001,58.4247560000001,548,Kostroma Oblast,Russia,2022/04/30 11:21:00+00,58.424756,44.2533273,88403,0,1362,0,,,"Kostroma Oblast, Russia"
39.0261044000001,45.7684014000001,549,Krasnodar Krai,Russia,2022/04/30 11:21:00+00,45.7684014,39.0261044,258216,0,10852,0,,,"Krasnodar Krai, Russia"
97.0979974000001,63.3233807,550,Krasnoyarsk Krai,Russia,2022/04/30 11:21:00+00,63.3233807,97.0979974,364029,0,10777,0,,,"Krasnoyarsk Krai, Russia"
64.5632681000001,55.7655302000001,551,Kurgan Oblast,Russia,2022/04/30 11:21:00+00,55.7655302,64.5632681,103766,0,1415,0,,,"Kurgan Oblast, Russia"
36.4852695000001,51.6568453,552,Kursk Oblast,Russia,2022/04/30 11:21:00+00,51.6568453,36.4852695,117016,0,2456,0,,,"Kursk Oblast, Russia"
32.3925325000001,60.1853296,553,Leningrad Oblast,Russia,2022/04/30 11:21:00+00,60.1853296,32.3925325,185714,0,3471,0,,,"Leningrad Oblast, Russia"
39.1122664000001,52.6935178000001,554,Lipetsk Oblast,Russia,2022/04/30 11:21:00+00,52.6935178,39.1122664,149418,0,3705,0,,,"Lipetsk Oblast, Russia"
153.9903764,62.48858785,555,Magadan Oblast,Russia,2022/04/30 11:21:00+00,62.48858785,153.9903764,19759,0,389,0,,,"Magadan Oblast, Russia"
47.8817512000001,56.5767504,556,Mari El Republic,Russia,2022/04/30 11:21:00+00,56.5767504,47.8817512,44488,0,1086,0,,,"Mari El Republic, Russia"
44.4661144,54.4419829,557,Mordovia Republic,Russia,2022/04/30 11:21:00+00,54.4419829,44.4661144,67111,0,1376,0,,,"Mordovia Republic, Russia"
37.6174943,55.7504461,558,Moscow,Russia,2022/04/30 11:21:00+00,55.7504461,37.6174943,2760698,0,43243,0,,,"Moscow, Russia"
38.0353929,55.5043158,559,Moscow Oblast,Russia,2022/04/30 11:21:00+00,55.5043158,38.0353929,970355,0,15035,0,,,"Moscow Oblast, Russia"
33.9999151000001,68.0000418000001,560,Murmansk Oblast,Russia,2022/04/30 11:21:00+00,68.0000418,33.9999151,134245,0,3312,0,,,"Murmansk Oblast, Russia"
57.1686375,68.2755718500001,561,Nenets Autonomous Okrug,Russia,2022/04/30 11:21:00+00,68.27557185,57.1686375,7328,0,100,0,,,"Nenets Autonomous Okrug, Russia"
44.0911594,55.4718033,562,Nizhny Novgorod Oblast,Russia,2022/04/30 11:21:00+00,55.4718033,44.0911594,417114,0,11452,0,,,"Nizhny Novgorod Oblast, Russia"
44.6324493000001,42.7933611,563,North Ossetia - Alania Republic,Russia,2022/04/30 11:21:00+00,42.7933611,44.6324493,40709,0,1252,0,,,"North Ossetia - Alania Republic, Russia"
32.5169757,58.2843833000001,564,Novgorod Oblast,Russia,2022/04/30 11:21:00+00,58.2843833,32.5169757,99011,0,1017,0,,,"Novgorod Oblast, Russia"
79.4813924000001,54.9720169,565,Novosibirsk Oblast,Russia,2022/04/30 11:21:00+00,54.9720169,79.4813924,256194,0,5623,0,,,"Novosibirsk Oblast, Russia"
73.5099936,56.0935263000001,566,Omsk Oblast,Russia,2022/04/30 11:21:00+00,56.0935263,73.5099936,206199,0,4337,0,,,"Omsk Oblast, Russia"
36.0692477000001,52.9685433000001,567,Orel Oblast,Russia,2022/04/30 11:21:00+00,52.9685433,36.0692477,111562,0,1901,0,,,"Orel Oblast, Russia"
54.7276647,52.0269262,568,Orenburg Oblast,Russia,2022/04/30 11:21:00+00,52.0269262,54.7276647,215104,0,3967,0,,,"Orenburg Oblast, Russia"
44.7879181000001,53.1655415000001,569,Penza Oblast,Russia,2022/04/30 11:21:00+00,53.1655415,44.7879181,184609,0,5798,0,,,"Penza Oblast, Russia"
56.3159546000001,58.5951603,570,Perm Krai,Russia,2022/04/30 11:21:00+00,58.5951603,56.3159546,366789,0,8764,0,,,"Perm Krai, Russia"
134.726645,45.0819456,571,Primorsky Krai,Russia,2022/04/30 11:21:00+00,45.0819456,134.726645,173960,0,1946,0,,,"Primorsky Krai, Russia"
28.8586826000001,57.5358729000001,572,Pskov Oblast,Russia,2022/04/30 11:21:00+00,57.5358729,28.8586826,109504,0,1822,0,,,"Pskov Oblast, Russia"
40.7957942,47.6222451,573,Rostov Oblast,Russia,2022/04/30 11:21:00+00,47.6222451,40.7957942,372940,0,10876,0,,,"Rostov Oblast, Russia"
40.5705246000001,54.4226732000001,574,Ryazan Oblast,Russia,2022/04/30 11:21:00+00,54.4226732,40.5705246,119447,0,3359,0,,,"Ryazan Oblast, Russia"
30.1586551,59.9606739000001,575,Saint Petersburg,Russia,2022/04/30 11:21:00+00,59.9606739,30.1586551,1519338,0,33481,0,,,"Saint Petersburg, Russia"
129.642371,66.941626,576,Sakha (Yakutiya) Republic,Russia,2022/04/30 11:21:00+00,66.941626,129.642371,178329,0,2109,0,,,"Sakha (Yakutiya) Republic, Russia"
143.448533,49.7219665000001,577,Sakhalin Oblast,Russia,2022/04/30 11:21:00+00,49.7219665,143.448533,64632,0,826,0,,,"Sakhalin Oblast, Russia"
50.8914633000001,53.2128813,578,Samara Oblast,Russia,2022/04/30 11:21:00+00,53.2128813,50.8914633,381800,0,7800,0,,,"Samara Oblast, Russia"
46.8631952000001,51.6520555000001,579,Saratov Oblast,Russia,2022/04/30 11:21:00+00,51.6520555,46.8631952,248956,0,5943,0,,,"Saratov Oblast, Russia"
33.0192065000001,55.0343496,580,Smolensk Oblast,Russia,2022/04/30 11:21:00+00,55.0343496,33.0192065,130085,0,3030,0,,,"Smolensk Oblast, Russia"
43.4406913,44.8632577000001,581,Stavropol Krai,Russia,2022/04/30 11:21:00+00,44.8632577,43.4406913,196217,0,7021,0,,,"Stavropol Krai, Russia"
61.8021546000001,58.6414755000001,582,Sverdlovsk Oblast,Russia,2022/04/30 11:21:00+00,58.6414755,61.8021546,439958,0,10717,0,,,"Sverdlovsk Oblast, Russia"
41.3578918000001,52.9019574000001,583,Tambov Oblast,Russia,2022/04/30 11:21:00+00,52.9019574,41.3578918,115453,0,2386,0,,,"Tambov Oblast, Russia"
52.4310427300001,55.7648572000001,584,Tatarstan Republic,Russia,2022/04/30 11:21:00+00,55.7648572,52.43104273,144624,0,1977,0,,,"Tatarstan Republic, Russia"
82.0475315,58.6124279000001,585,Tomsk Oblast,Russia,2022/04/30 11:21:00+00,58.6124279,82.0475315,129887,0,824,0,,,"Tomsk Oblast, Russia"
37.3690909000001,53.9570701000001,586,Tula Oblast,Russia,2022/04/30 11:21:00+00,53.9570701,37.3690909,154567,0,5162,0,,,"Tula Oblast, Russia"
35.1744428000001,57.1134475000001,587,Tver Oblast,Russia,2022/04/30 11:21:00+00,57.1134475,35.1744428,160937,0,2722,0,,,"Tver Oblast, Russia"
70.3658837,58.8206488000001,588,Tyumen Oblast,Russia,2022/04/30 11:21:00+00,58.8206488,70.3658837,190669,0,4295,0,,,"Tyumen Oblast, Russia"
93.8582593,51.4017149000001,589,Tyva Republic,Russia,2022/04/30 11:21:00+00,51.4017149,93.8582593,44419,0,351,0,,,"Tyva Republic, Russia"
52.6959832000001,57.1961165000001,590,Udmurt Republic,Russia,2022/04/30 11:21:00+00,57.1961165,52.6959832,165802,0,3819,0,,,"Udmurt Republic, Russia"
47.2324921000001,54.1463177000001,591,Ulyanovsk Oblast,Russia,2022/04/30 11:21:00+00,54.1463177,47.2324921,201685,0,4640,0,,,"Ulyanovsk Oblast, Russia"
40.6561633000001,56.0503336,592,Vladimir Oblast,Russia,2022/04/30 11:21:00+00,56.0503336,40.6561633,150550,0,3437,0,,,"Vladimir Oblast, Russia"
44.2903582000001,49.6048339000001,593,Volgograd Oblast,Russia,2022/04/30 11:21:00+00,49.6048339,44.2903582,216575,0,6844,0,,,"Volgograd Oblast, Russia"
43.1215213,60.0391461,594,Vologda Oblast,Russia,2022/04/30 11:21:00+00,60.0391461,43.1215213,189220,0,3783,0,,,"Vologda Oblast, Russia"
40.1506507,50.9800393,595,Voronezh Oblast,Russia,2022/04/30 11:21:00+00,50.9800393,40.1506507,380343,0,8230,0,,,"Voronezh Oblast, Russia"
74.3415488000001,67.1471631000001,596,Yamalo-Nenets Autonomous Okrug,Russia,2022/04/30 11:21:00+00,67.1471631,74.3415488,136592,0,1040,0,,,"Yamalo-Nenets Autonomous Okrug, Russia"
39.0021095000001,57.7781976000001,597,Yaroslavl Oblast,Russia,2022/04/30 11:21:00+00,57.7781976,39.0021095,159353,0,2760,0,,,"Yaroslavl Oblast, Russia"
115.956325,52.248521,598,Zabaykalsky Krai,Russia,2022/04/30 11:21:00+00,52.248521,115.956325,168071,0,2336,0,,,"Zabaykalsky Krai, Russia"
29.8739,-1.94029999999998,599,,Rwanda,2022/04/30 11:21:00+00,-1.9403,29.8739,129799,0,1459,0,,,Rwanda
-62.782998,17.3578220000001,600,,Saint Kitts and Nevis,2022/04/30 11:21:00+00,17.357822,-62.782998,5562,0,43,0,,,Saint Kitts and Nevis
-60.9789,13.9094000000001,601,,Saint Lucia,2022/04/30 11:21:00+00,13.9094,-60.9789,23394,0,368,0,,,Saint Lucia
-61.2872,12.9843000000001,602,,Saint Vincent and the Grenadines,2022/04/30 11:21:00+00,12.9843,-61.2872,8419,0,106,0,,,Saint Vincent and the Grenadines
-172.1046,-13.759,603,,Samoa,2022/04/30 11:21:00+00,-13.759,-172.1046,9592,0,19,0,,,Samoa
12.4578000000001,43.9424000000001,604,,San Marino,2022/04/30 11:21:00+00,43.9424,12.4578,16437,0,115,0,,,San Marino
6.61310000000003,0.1864,605,,Sao Tome and Principe,2022/04/30 11:21:00+00,0.1864,6.6131,5957,0,73,0,,,Sao Tome and Principe
45.0791620000001,23.8859420000001,606,,Saudi Arabia,2022/04/30 11:21:00+00,23.885942,45.079162,754011,0,9088,0,,,Saudi Arabia
-14.4524,14.4974,607,,Senegal,2022/04/30 11:21:00+00,14.4974,-14.4524,85995,0,1967,0,,,Senegal
21.0059000000001,44.0165000000001,608,,Serbia,2022/04/30 11:21:00+00,44.0165,21.0059,2005832,0,15984,0,,,Serbia
55.4920000000001,-4.67959999999994,609,,Seychelles,2022/04/30 11:21:00+00,-4.6796,55.492,42502,0,166,0,,,Seychelles
-11.779889,8.46055500000006,610,,Sierra Leone,2022/04/30 11:21:00+00,8.460555,-11.779889,7681,0,125,0,,,Sierra Leone
103.8333,1.28330000000005,611,,Singapore,2022/04/30 11:21:00+00,1.2833,103.8333,1193250,0,1334,0,,,Singapore
19.6990000000001,48.669,612,,Slovakia,2022/04/30 11:21:00+00,48.669,19.699,2528216,0,19879,0,,,Slovakia
14.9955000000001,46.1512000000001,613,,Slovenia,2022/04/30 11:21:00+00,46.1512,14.9955,1009085,0,6592,0,,,Slovenia
160.1562,-9.64569999999998,614,,Solomon Islands,2022/04/30 11:21:00+00,-9.6457,160.1562,14786,0,141,0,,,Solomon Islands
46.199616,5.15214900000007,615,,Somalia,2022/04/30 11:21:00+00,5.152149,46.199616,26485,0,1361,0,,,Somalia
22.9375000000001,-30.5595,616,,South Africa,2022/04/30 11:21:00+00,-30.5595,22.9375,3785398,0,100360,0,,,South Africa
31.3070000000001,6.87700000000007,617,,South Sudan,2022/04/30 11:21:00+00,6.877,31.307,17461,0,138,0,,,South Sudan
-4.72779999999995,37.5443000000001,618,Andalusia,Spain,2022/04/30 11:21:00+00,37.5443,-4.7278,1435563,0,13411,0,,,"Andalusia, Spain"
-0.9057,41.5976000000001,619,Aragon,Spain,2022/04/30 11:21:00+00,41.5976,-0.9057,414860,0,4689,0,,,"Aragon, Spain"
-5.85929999999996,43.3614000000001,620,Asturias,Spain,2022/04/30 11:21:00+00,43.3614,-5.8593,217881,0,2688,0,,,"Asturias, Spain"
2.99514800000003,39.710358,621,Baleares,Spain,2022/04/30 11:21:00+00,39.710358,2.995148,280822,0,1313,0,,,"Baleares, Spain"
-0.7533,39.484,622,C. Valenciana,Spain,2022/04/30 11:21:00+00,39.484,-0.7533,1386486,0,9238,0,,,"C. Valenciana, Spain"
-16.6290999999999,28.2916000000001,623,Canarias,Spain,2022/04/30 11:21:00+00,28.2916,-16.6291,350502,0,1703,0,,,"Canarias, Spain"
-3.98779999999994,43.1828,624,Cantabria,Spain,2022/04/30 11:21:00+00,43.1828,-3.9878,134541,0,806,0,,,"Cantabria, Spain"
-3.09769999999997,39.2796000000001,625,Castilla - La Mancha,Spain,2022/04/30 11:21:00+00,39.2796,-3.0977,500352,0,7196,0,,,"Castilla - La Mancha, Spain"
-4.39759999999995,41.8357,626,Castilla y Leon,Spain,2022/04/30 11:21:00+00,41.8357,-4.3976,710363,0,8472,0,,,"Castilla y Leon, Spain"
1.52090000000004,41.5912000000001,627,Catalonia,Spain,2022/04/30 11:21:00+00,41.5912,1.5209,2397464,0,18966,0,,,"Catalonia, Spain"
-5.32129999999995,35.8894000000001,628,Ceuta,Spain,2022/04/30 11:21:00+00,35.8894,-5.3213,20413,0,148,0,,,"Ceuta, Spain"
-6.06789999999995,39.4937,629,Extremadura,Spain,2022/04/30 11:21:00+00,39.4937,-6.0679,259972,0,2317,0,,,"Extremadura, Spain"
-8.13389999999993,42.5751000000001,630,Galicia,Spain,2022/04/30 11:21:00+00,42.5751,-8.1339,614524,0,3314,0,,,"Galicia, Spain"
-2.53959999999995,42.2871000000001,631,La Rioja,Spain,2022/04/30 11:21:00+00,42.2871,-2.5396,95335,0,920,0,,,"La Rioja, Spain"
-3.70379999999994,40.4168000000001,632,Madrid,Spain,2022/04/30 11:21:00+00,40.4168,-3.7038,1661904,0,18498,0,,,"Madrid, Spain"
-2.93809999999996,35.2923000000001,633,Melilla,Spain,2022/04/30 11:21:00+00,35.2923,-2.9381,20968,0,154,0,,,"Melilla, Spain"
-1.13069999999993,37.9922,634,Murcia,Spain,2022/04/30 11:21:00+00,37.9922,-1.1307,406792,0,2243,0,,,"Murcia, Spain"
