X,Y,OBJECTID,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Recovered,Deaths,Active,Admin2,FIPS,Combined_Key
-1.67609999999996,42.6954000000001,635,Navarra,Spain,2022/04/30 11:21:00+00,42.6954,-1.6761,238893,0,1534,0,,,"Navarra, Spain"
-2.61889999999994,42.9896000000001,636,Pais Vasco,Spain,2022/04/30 11:21:00+00,42.9896,-2.6189,685822,0,6617,0,,,"Pais Vasco, Spain"
,,637,Unknown,Spain,2021/04/25 23:20:49+00,,,0,0,0,0,,,"Unknown, Spain"
80.771797,7.87305400000002,638,,Sri Lanka,2022/04/30 11:21:00+00,7.873054,80.771797,663329,0,16504,0,,,Sri Lanka
30.2176000000001,12.8628000000001,639,,Sudan,2022/04/30 11:21:00+00,12.8628,30.2176,62117,0,4931,0,,,Sudan
139.7737,35.6491,640,,Summer Olympics 2020,2022/04/30 11:21:00+00,35.6491,139.7737,865,0,0,0,,,Summer Olympics 2020
-56.0278,3.91930000000002,641,,Suriname,2022/04/30 11:21:00+00,3.9193,-56.0278,79336,0,1328,0,,,Suriname
15.018,56.2784,642,Blekinge,Sweden,2022/04/30 11:21:00+00,56.2784,15.018,29605,0,163,0,,,"Blekinge, Sweden"
14.6664000000001,61.0917000000001,643,Dalarna,Sweden,2022/04/30 11:21:00+00,61.0917,14.6664,69613,0,474,0,,,"Dalarna, Sweden"
16.1534,61.3012000000001,644,Gavleborg,Sweden,2022/04/30 11:21:00+00,61.3012,16.1534,73703,0,694,0,,,"Gavleborg, Sweden"
18.4867,57.4684,645,Gotland,Sweden,2022/04/30 11:21:00+00,57.4684,18.4867,11417,0,70,0,,,"Gotland, Sweden"
12.8034000000001,56.8967000000001,646,Halland,Sweden,2022/04/30 11:21:00+00,56.8967,12.8034,104620,0,445,0,,,"Halland, Sweden"
14.9592000000001,63.1712000000001,647,Jamtland Harjedalen,Sweden,2022/04/30 11:21:00+00,63.1712,14.9592,32732,0,168,0,,,"Jamtland Harjedalen, Sweden"
14.3439000000001,57.3708,648,Jonkoping,Sweden,2022/04/30 11:21:00+00,57.3708,14.3439,86290,0,683,0,,,"Jonkoping, Sweden"
16.1849,57.2350000000001,649,Kalmar,Sweden,2022/04/30 11:21:00+00,57.235,16.1849,60054,0,353,0,,,"Kalmar, Sweden"
14.4115,56.7183000000001,650,Kronoberg,Sweden,2022/04/30 11:21:00+00,56.7183,14.4115,49415,0,381,0,,,"Kronoberg, Sweden"
20.3992000000001,66.8309,651,Norrbotten,Sweden,2022/04/30 11:21:00+00,66.8309,20.3992,48756,0,403,0,,,"Norrbotten, Sweden"
15.0066,59.5350000000001,652,Orebro,Sweden,2022/04/30 11:21:00+00,59.535,15.0066,92615,0,461,0,,,"Orebro, Sweden"
15.5198,58.3454,653,Ostergotland,Sweden,2022/04/30 11:21:00+00,58.3454,15.5198,94867,0,813,0,,,"Ostergotland, Sweden"
13.5958000000001,55.9903,654,Skane,Sweden,2022/04/30 11:21:00+00,55.9903,13.5958,337657,0,2375,0,,,"Skane, Sweden"
16.7519,59.0336,655,Sormland,Sweden,2022/04/30 11:21:00+00,59.0336,16.7519,63649,0,583,0,,,"Sormland, Sweden"
18.1384,59.6025000000001,656,Stockholm,Sweden,2022/04/30 11:21:00+00,59.6025,18.1384,571857,0,5226,0,,,"Stockholm, Sweden"
17.2715000000001,60.0092000000001,657,Uppsala,Sweden,2022/04/30 11:21:00+00,60.0092,17.2715,89423,0,680,0,,,"Uppsala, Sweden"
13.2354,59.7294000000001,658,Varmland,Sweden,2022/04/30 11:21:00+00,59.7294,13.2354,65289,0,342,0,,,"Varmland, Sweden"
16.5162,65.3337000000001,659,Vasterbotten,Sweden,2022/04/30 11:21:00+00,65.3337,16.5162,56486,0,321,0,,,"Vasterbotten, Sweden"
17.7292,63.4276,660,Vasternorrland,Sweden,2022/04/30 11:21:00+00,63.4276,17.7292,53447,0,599,0,,,"Vasternorrland, Sweden"
16.2159,59.6714000000001,661,Vastmanland,Sweden,2022/04/30 11:21:00+00,59.6714,16.2159,75717,0,482,0,,,"Vastmanland, Sweden"
13.0596,58.2528,662,Vastra Gotaland,Sweden,2022/04/30 11:21:00+00,58.2528,13.0596,433705,0,3056,0,,,"Vastra Gotaland, Sweden"
8.22750000000002,46.8182,663,,Switzerland,2022/04/30 11:21:00+00,46.8182,8.2275,3619598,0,13712,0,,,Switzerland
38.996815,34.8020750000001,664,,Syria,2022/04/30 11:21:00+00,34.802075,38.996815,55813,0,3150,0,,,Syria
121.0,23.7,665,,Taiwan*,2022/04/30 11:21:00+00,23.7,121,100753,0,862,0,,,Taiwan*
71.2761,38.861,666,,Tajikistan,2022/04/30 11:21:00+00,38.861,71.2761,17786,0,125,0,,,Tajikistan
34.8888220000001,-6.36902799999996,667,,Tanzania,2022/04/30 11:21:00+00,-6.369028,34.888822,33872,0,803,0,,,Tanzania
100.992541,15.870032,668,,Thailand,2022/04/30 11:21:00+00,15.870032,100.992541,4250949,0,28526,0,,,Thailand
125.727539,-8.87421699999993,669,,Timor-Leste,2022/04/30 11:21:00+00,-8.874217,125.727539,22865,0,130,0,,,Timor-Leste
0.8248,8.61950000000007,670,,Togo,2022/04/30 11:21:00+00,8.6195,0.8248,36985,0,273,0,,,Togo
-175.1982,-21.179,671,,Tonga,2022/04/30 11:21:00+00,-21.179,-175.1982,10196,0,11,0,,,Tonga
-61.2225,10.6918000000001,672,,Trinidad and Tobago,2022/04/30 11:21:00+00,10.6918,-61.2225,147450,0,3824,0,,,Trinidad and Tobago
9.53749900000003,33.886917,673,,Tunisia,2022/04/30 11:21:00+00,33.886917,9.537499,1040193,0,28550,0,,,Tunisia
35.2433,38.9637000000001,674,,Turkey,2022/04/30 11:21:00+00,38.9637,35.2433,15030321,0,98760,0,,,Turkey
32.2902750000001,1.37333300000006,675,,Uganda,2022/04/30 11:21:00+00,1.373333,32.290275,164084,0,3597,0,,,Uganda
32.0598000000001,49.4444,676,Cherkasy Oblast,Ukraine,2022/03/01 23:21:04+00,49.4444,32.0598,163768,0,2973,0,,,"Cherkasy Oblast, Ukraine"
31.2893,51.4982000000001,677,Chernihiv Oblast,Ukraine,2022/03/01 23:21:04+00,51.4982,31.2893,126202,0,2751,0,,,"Chernihiv Oblast, Ukraine"
25.9352000000001,48.2917,678,Chernivtsi Oblast,Ukraine,2022/03/01 23:21:04+00,48.2917,25.9352,150465,0,3290,0,,,"Chernivtsi Oblast, Ukraine"
34.2008000000001,45.2835000000001,679,Crimea Republic*,Ukraine,2022/03/01 23:21:04+00,45.2835,34.2008,157596,0,4866,0,,,"Crimea Republic*, Ukraine"
35.0462000000001,48.4647000000001,680,Dnipropetrovsk Oblast,Ukraine,2022/03/01 23:21:04+00,48.4647,35.0462,303551,0,9454,0,,,"Dnipropetrovsk Oblast, Ukraine"
37.8028,48.0159,681,Donetsk Oblast,Ukraine,2022/03/01 23:21:04+00,48.0159,37.8028,216052,0,5607,0,,,"Donetsk Oblast, Ukraine"
24.7111,48.9226,682,Ivano-Frankivsk Oblast,Ukraine,2022/03/01 23:21:04+00,48.9226,24.7111,181629,0,3476,0,,,"Ivano-Frankivsk Oblast, Ukraine"
36.2304,49.9935,683,Kharkiv Oblast,Ukraine,2022/03/01 23:21:04+00,49.9935,36.2304,305661,0,6858,0,,,"Kharkiv Oblast, Ukraine"
32.6169,46.6354000000001,684,Kherson Oblast,Ukraine,2022/03/01 23:21:04+00,46.6354,32.6169,107686,0,2881,0,,,"Kherson Oblast, Ukraine"
26.9871000000001,49.4230000000001,685,Khmelnytskyi Oblast,Ukraine,2022/03/01 23:21:04+00,49.423,26.9871,201270,0,3703,0,,,"Khmelnytskyi Oblast, Ukraine"
30.5234,50.4501000000001,686,Kiev,Ukraine,2022/03/01 23:21:04+00,50.4501,30.5234,445098,0,8966,0,,,"Kiev, Ukraine"
30.7667000000001,50.0530000000001,687,Kiev Oblast,Ukraine,2022/03/01 23:21:04+00,50.053,30.7667,226220,0,5019,0,,,"Kiev Oblast, Ukraine"
32.2623,48.5079000000001,688,Kirovohrad Oblast,Ukraine,2022/03/01 23:21:04+00,48.5079,32.2623,45117,0,1741,0,,,"Kirovohrad Oblast, Ukraine"
39.3078,48.5740000000001,689,Luhansk Oblast,Ukraine,2022/03/01 23:21:04+00,48.574,39.3078,80033,0,2392,0,,,"Luhansk Oblast, Ukraine"
24.0297,49.8397000000001,690,Lviv Oblast,Ukraine,2022/03/01 23:21:04+00,49.8397,24.0297,303357,0,6569,0,,,"Lviv Oblast, Ukraine"
31.9946,46.9750000000001,691,Mykolaiv Oblast,Ukraine,2022/03/01 23:21:04+00,46.975,31.9946,146174,0,3530,0,,,"Mykolaiv Oblast, Ukraine"
30.7326,46.4846000000001,692,Odessa Oblast,Ukraine,2022/03/01 23:21:04+00,46.4846,30.7326,325462,0,5917,0,,,"Odessa Oblast, Ukraine"
34.5514000000001,49.5883000000001,693,Poltava Oblast,Ukraine,2022/03/01 23:21:04+00,49.5883,34.5514,179994,0,4181,0,,,"Poltava Oblast, Ukraine"
26.2516000000001,50.6199,694,Rivne Oblast,Ukraine,2022/03/01 23:21:04+00,50.6199,26.2516,171031,0,2530,0,,,"Rivne Oblast, Ukraine"
33.522,44.6054,695,Sevastopol*,Ukraine,2022/03/01 23:21:04+00,44.6054,33.522,73298,0,2088,0,,,"Sevastopol*, Ukraine"
34.7981,50.9077,696,Sumy Oblast,Ukraine,2022/03/01 23:21:04+00,50.9077,34.7981,182268,0,3208,0,,,"Sumy Oblast, Ukraine"
25.5948000000001,49.5535,697,Ternopil Oblast,Ukraine,2022/03/01 23:21:04+00,49.5535,25.5948,146363,0,2391,0,,,"Ternopil Oblast, Ukraine"
28.4682,49.2331,698,Vinnytsia Oblast,Ukraine,2022/03/01 23:21:04+00,49.2331,28.4682,149845,0,3546,0,,,"Vinnytsia Oblast, Ukraine"
25.3254000000001,50.7472000000001,699,Volyn Oblast,Ukraine,2022/03/01 23:21:04+00,50.7472,25.3254,132045,0,2394,0,,,"Volyn Oblast, Ukraine"
22.2879,48.6208,700,Zakarpattia Oblast,Ukraine,2022/03/01 23:21:04+00,48.6208,22.2879,112462,0,2724,0,,,"Zakarpattia Oblast, Ukraine"
35.1396,47.8388,701,Zaporizhia Oblast,Ukraine,2022/03/01 23:21:04+00,47.8388,35.1396,215070,0,5866,0,,,"Zaporizhia Oblast, Ukraine"
28.6587000000001,50.2547000000001,702,Zhytomyr Oblast,Ukraine,2022/03/01 23:21:04+00,50.2547,28.6587,192801,0,3538,0,,,"Zhytomyr Oblast, Ukraine"
53.8478180000001,23.4240760000001,703,,United Arab Emirates,2022/04/30 11:21:00+00,23.424076,53.847818,898571,0,2302,0,,,United Arab Emirates
-63.0685999999999,18.2206,704,Anguilla,United Kingdom,2022/04/30 11:21:00+00,18.2206,-63.0686,2788,0,9,0,,,"Anguilla, United Kingdom"
-64.7505,32.3078,705,Bermuda,United Kingdom,2022/04/30 11:21:00+00,32.3078,-64.7505,13488,0,131,0,,,"Bermuda, United Kingdom"
-64.64,18.4207000000001,706,British Virgin Islands,United Kingdom,2022/04/30 11:21:00+00,18.4207,-64.64,6355,0,62,0,,,"British Virgin Islands, United Kingdom"
-81.2546,19.3133,707,Cayman Islands,United Kingdom,2022/04/30 11:21:00+00,19.3133,-81.2546,22223,0,27,0,,,"Cayman Islands, United Kingdom"
-2.36439999999993,49.3723000000001,708,Channel Islands,United Kingdom,2022/04/30 11:21:00+00,49.3723,-2.3644,0,0,0,0,,,"Channel Islands, United Kingdom"
-1.17429999999996,52.3555000000001,709,England,United Kingdom,2022/04/30 11:21:00+00,52.3555,-1.1743,18536477,0,152066,0,,,"England, United Kingdom"
-59.5236,-51.7963,710,Falkland Islands (Malvinas),United Kingdom,2022/04/30 11:21:00+00,-51.7963,-59.5236,177,0,0,0,,,"Falkland Islands (Malvinas), United Kingdom"
-5.35359999999997,36.1408000000001,711,Gibraltar,United Kingdom,2022/04/30 11:21:00+00,36.1408,-5.3536,17837,0,102,0,,,"Gibraltar, United Kingdom"
-2.58948999999996,49.4481960000001,712,Guernsey,United Kingdom,2022/04/30 11:21:00+00,49.448196,-2.58949,24573,0,43,0,,,"Guernsey, United Kingdom"
-4.54809999999998,54.2361000000001,713,Isle of Man,United Kingdom,2022/04/30 11:21:00+00,54.2361,-4.5481,32205,0,102,0,,,"Isle of Man, United Kingdom"
-2.13579999999996,49.2138,714,Jersey,United Kingdom,2022/04/30 11:21:00+00,49.2138,-2.1358,49778,0,126,0,,,"Jersey, United Kingdom"
-62.1873659999999,16.7424980000001,715,Montserrat,United Kingdom,2022/04/30 11:21:00+00,16.742498,-62.187366,216,0,2,0,,,"Montserrat, United Kingdom"
-6.49229999999994,54.7877,716,Northern Ireland,United Kingdom,2022/04/30 11:21:00+00,54.7877,-6.4923,707319,0,3417,0,,,"Northern Ireland, United Kingdom"
-14.3559,-7.94669999999996,717,"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,2022/04/30 11:21:00+00,-7.9467,-14.3559,4,0,0,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom"
-4.20259999999996,56.4907000000001,718,Scotland,United Kingdom,2022/04/30 11:21:00+00,56.4907,-4.2026,1922160,0,12058,0,,,"Scotland, United Kingdom"
-71.7979,21.6940000000001,719,Turks and Caicos Islands,United Kingdom,2022/04/30 11:21:00+00,21.694,-71.7979,5963,0,36,0,,,"Turks and Caicos Islands, United Kingdom"
,,720,Unknown,United Kingdom,2022/04/30 11:21:00+00,,,0,0,0,0,,,"Unknown, United Kingdom"
-3.78369999999995,52.1307,721,Wales,United Kingdom,2022/04/30 11:21:00+00,52.1307,-3.7837,872384,0,7371,0,,,"Wales, United Kingdom"
-55.7658,-32.5228,722,,Uruguay,2022/04/30 11:21:00+00,-32.5228,-55.7658,897867,0,7203,0,,,Uruguay
64.5852620000001,41.3774910000001,723,,Uzbekistan,2022/04/30 11:21:00+00,41.377491,64.585262,238596,0,1637,0,,,Uzbekistan
166.9592,-15.3767,724,,Vanuatu,2022/04/30 11:21:00+00,-15.3767,166.9592,7330,0,13,0,,,Vanuatu
-66.5896999999999,6.42380000000003,725,,Venezuela,2022/04/30 11:21:00+00,6.4238,-66.5897,522305,0,5708,0,,,Venezuela
108.277199,14.058324,726,,Vietnam,2022/04/30 11:21:00+00,14.058324,108.277199,10644700,0,43038,0,,,Vietnam
35.2332000000001,31.9522000000001,727,,West Bank and Gaza,2022/04/30 11:21:00+00,31.9522,35.2332,657060,0,5657,0,,,West Bank and Gaza
116.4074,39.9042000000001,728,,Winter Olympics 2022,2022/04/30 11:21:00+00,39.9042,116.4074,535,0,0,0,,,Winter Olympics 2022
48.5163880000001,15.5527270000001,729,,Yemen,2022/04/30 11:21:00+00,15.552727,48.516388,11818,0,2149,0,,,Yemen
27.8493320000001,-13.1338969999999,730,,Zambia,2022/04/30 11:21:00+00,-13.133897,27.849332,319594,0,3976,0,,,Zambia
29.1548570000001,-19.015438,731,,Zimbabwe,2022/04/30 11:21:00+00,-19.015438,29.154857,247842,0,5469,0,,,Zimbabwe
-89.6786959999999,32.7416460000001,732,Mississippi,US,2022/04/30 11:21:00+00,32.741646,-89.678696,797575,0,12444,0,,28,"Mississippi, US"
-122.665479,37.64894,733,Grand Princess,US,2020/08/04 02:27:56+00,37.64894,-122.665479,103,0,3,0,,,"Grand Princess, US"
-96.928917,35.565342,734,Oklahoma,US,2022/04/30 11:21:00+00,35.565342,-96.928917,1040416,0,15897,0,,40,"Oklahoma, US"
-75.5071409999999,39.318523,735,Delaware,US,2022/04/30 11:21:00+00,39.318523,-75.507141,262461,0,2907,0,,10,"Delaware, US"
-93.9001919999999,45.6944540000001,736,Minnesota,US,2022/04/30 11:21:00+00,45.694454,-93.900192,1452547,0,12778,0,,27,"Minnesota, US"
-88.986137,40.349457,737,Illinois,US,2022/04/30 11:21:00+00,40.349457,-88.986137,3138682,0,36047,0,,17,"Illinois, US"
-92.373123,34.969704,738,Arkansas,US,2022/04/30 11:21:00+00,34.969704,-92.373123,835737,0,11385,0,,05,"Arkansas, US"
-106.248482,34.840515,739,New Mexico,US,2022/04/30 11:21:00+00,34.840515,-106.248482,522329,0,7499,0,,35,"New Mexico, US"
-86.258278,39.8494260000001,740,Indiana,US,2022/04/30 11:21:00+00,39.849426,-86.258278,1702292,0,23587,0,,18,"Indiana, US"
-91.867805,31.169546,741,Louisiana,US,2022/04/30 11:21:00+00,31.169546,-91.867805,1173297,0,17248,0,,22,"Louisiana, US"
-97.563461,31.0544870000001,742,Texas,US,2022/04/30 11:21:00+00,31.054487,-97.563461,6823337,0,88094,0,,48,"Texas, US"
-89.616508,44.2685430000001,743,Wisconsin,US,2022/04/30 11:21:00+00,44.268543,-89.616508,1610601,0,14413,0,,55,"Wisconsin, US"
-96.726486,38.5266,744,Kansas,US,2022/04/30 11:21:00+00,38.5266,-96.726486,776481,0,8635,0,,20,"Kansas, US"
0.0,0.0,745,Recovered,US,2022/04/30 11:21:00+00,0,0,0,0,0,0,,,"Recovered, US"
-170.132,-14.271,746,American Samoa,US,2022/04/30 11:21:00+00,-14.271,-170.132,5822,0,26,0,,,"American Samoa, US"
-72.755371,41.5977820000001,747,Connecticut,US,2022/04/30 11:21:00+00,41.597782,-72.755371,758281,0,10850,0,,09,"Connecticut, US"
-64.8962999999999,18.3358000000001,748,Virgin Islands,US,2022/04/30 11:21:00+00,18.3358,-64.8963,16306,0,111,0,,,"Virgin Islands, US"
-119.681564,36.116203,749,California,US,2022/04/30 11:21:00+00,36.116203,-119.681564,9236835,0,90329,0,,06,"California, US"
-66.5901,18.2208000000001,750,Puerto Rico,US,2022/04/30 11:21:00+00,18.2208,-66.5901,532535,0,4201,0,,72,"Puerto Rico, US"
-83.643074,33.040619,751,Georgia,US,2022/04/30 11:21:00+00,33.040619,-83.643074,2515139,0,37806,0,,13,"Georgia, US"
-99.784012,47.528912,752,North Dakota,US,2022/04/30 11:21:00+00,47.528912,-99.784012,241127,0,2268,0,,38,"North Dakota, US"
-77.209755,40.5907520000001,753,Pennsylvania,US,2022/04/30 11:21:00+00,40.590752,-77.209755,2817766,0,44663,0,,42,"Pennsylvania, US"
-80.9544529999999,38.491226,754,West Virginia,US,2022/04/30 11:21:00+00,38.491226,-80.954453,501204,0,6856,0,,54,"West Virginia, US"
-152.404419,61.3707160000001,755,Alaska,US,2022/04/30 11:21:00+00,61.370716,-152.404419,253002,0,1252,0,,02,"Alaska, US"
-86.692345,35.747845,756,Tennessee,US,2022/04/30 11:21:00+00,35.747845,-86.692345,2027967,0,26154,0,,47,"Tennessee, US"
-64.9329999999999,18.35,757,United States Virgin Islands,US,,18.35,-64.933,0,0,0,0,,,"United States Virgin Islands, US"
-92.288368,38.456085,758,Missouri,US,2022/04/30 11:21:00+00,38.456085,-92.288368,1421350,0,20211,0,,29,"Missouri, US"
-99.4388279999999,44.2997820000001,759,South Dakota,US,2022/04/30 11:21:00+00,44.299782,-99.438828,237812,0,2912,0,,46,"South Dakota, US"
-105.311104,39.059811,760,Colorado,US,2022/04/30 11:21:00+00,39.059811,-105.311104,1383024,0,12150,0,,08,"Colorado, US"
-74.521011,40.2989040000001,761,New Jersey,US,2022/04/30 11:21:00+00,40.298904,-74.521011,2258440,0,33425,0,,34,"New Jersey, US"
144.7937,13.4443000000001,762,Guam,US,2022/04/30 11:21:00+00,13.4443,144.7937,48137,0,354,0,,,"Guam, US"
-121.490494,47.400902,763,Washington,US,2022/04/30 11:21:00+00,47.400902,-121.490494,1498116,0,12703,0,,53,"Washington, US"
-74.948051,42.1657260000001,764,New York,US,2022/04/30 11:21:00+00,42.165726,-74.948051,5161440,0,68324,0,,36,"New York, US"
-117.055374,38.3135150000001,765,Nevada,US,2022/04/30 11:21:00+00,38.313515,-117.055374,712287,0,10752,0,,32,"Nevada, US"
145.6739,15.0979,766,Northern Mariana Islands,US,2022/04/30 11:21:00+00,15.0979,145.6739,11263,0,34,0,,,"Northern Mariana Islands, US"
139.638,35.4437,767,Diamond Princess,US,2020/08/04 02:27:56+00,35.4437,139.638,49,0,0,0,,,"Diamond Princess, US"
-76.8021009999999,39.063946,768,Maryland,US,2022/04/30 11:21:00+00,39.063946,-76.802101,1031533,0,14456,0,,24,"Maryland, US"
-114.478828,44.240459,769,Idaho,US,2022/04/30 11:21:00+00,44.240459,-114.478828,446040,0,4927,0,,16,"Idaho, US"
-107.30249,42.7559660000001,770,Wyoming,US,2022/04/30 11:21:00+00,42.755966,-107.30249,156550,0,1812,0,,56,"Wyoming, US"
-111.431221,33.7297590000001,771,Arizona,US,2022/04/30 11:21:00+00,33.729759,-111.431221,2021524,0,29951,0,,04,"Arizona, US"
-93.210526,42.011539,772,Iowa,US,2022/04/30 11:21:00+00,42.011539,-93.210526,763188,0,9529,0,,19,"Iowa, US"
-84.536095,43.3266180000001,773,Michigan,US,2022/04/30 11:21:00+00,43.326618,-84.536095,2425946,0,36002,0,,26,"Michigan, US"
-111.862434,40.1500320000001,774,Utah,US,2022/04/30 11:21:00+00,40.150032,-111.862434,932253,0,4747,0,,49,"Utah, US"
-78.169968,37.7693370000001,775,Virginia,US,2022/04/30 11:21:00+00,37.769337,-78.169968,1701458,0,20236,0,,51,"Virginia, US"
-122.070938,44.5720210000001,776,Oregon,US,2022/04/30 11:21:00+00,44.572021,-122.070938,721311,0,7502,0,,41,"Oregon, US"
-110.454353,46.921925,777,Montana,US,2022/04/30 11:21:00+00,46.921925,-110.454353,273982,0,3360,0,,30,"Montana, US"
-71.5638959999999,43.4524920000001,778,New Hampshire,US,2022/04/30 11:21:00+00,43.452492,-71.563896,309982,0,2480,0,,33,"New Hampshire, US"
-71.5301059999999,42.230171,779,Massachusetts,US,2022/04/30 11:21:00+00,42.230171,-71.530106,1757103,0,20263,0,,25,"Massachusetts, US"
-80.945007,33.8568920000001,780,South Carolina,US,2022/04/30 11:21:00+00,33.856892,-80.945007,1474274,0,17767,0,,45,"South Carolina, US"
-72.710686,44.0458760000001,781,Vermont,US,2022/04/30 11:21:00+00,44.045876,-72.710686,123842,0,637,0,,50,"Vermont, US"
-81.6867829999999,27.7662790000001,782,Florida,US,2022/04/30 11:21:00+00,27.766279,-81.686783,5942723,0,73948,0,,12,"Florida, US"
-157.498337,21.094318,783,Hawaii,US,2022/04/30 11:21:00+00,21.094318,-157.498337,248405,0,1418,0,,15,"Hawaii, US"
-84.670067,37.6681400000001,784,Kentucky,US,2022/04/30 11:21:00+00,37.66814,-84.670067,1327173,0,15475,0,,21,"Kentucky, US"
-71.51178,41.680893,785,Rhode Island,US,2022/04/30 11:21:00+00,41.680893,-71.51178,371629,0,3540,0,,44,"Rhode Island, US"
-98.2680819999999,41.12537,786,Nebraska,US,2022/04/30 11:21:00+00,41.12537,-98.268082,479989,0,4197,0,,31,"Nebraska, US"
-82.764915,40.388783,787,Ohio,US,2022/04/30 11:21:00+00,40.388783,-82.764915,2697058,0,38428,0,,39,"Ohio, US"
-86.9023,32.3182,788,Alabama,US,2022/04/30 11:21:00+00,32.3182,-86.9023,1300733,0,19567,0,,01,"Alabama, US"
-79.8064189999999,35.6300660000001,789,North Carolina,US,2022/04/30 11:21:00+00,35.630066,-79.806419,2659255,0,23405,0,,37,"North Carolina, US"
-77.0268169999999,38.8974380000001,790,District of Columbia,US,2022/04/30 11:21:00+00,38.897438,-77.026817,141943,0,1340,0,,11,"District of Columbia, US"
-69.381927,44.693947,791,Maine,US,2022/04/30 11:21:00+00,44.693947,-69.381927,244062,0,2283,0,,23,"Maine, US"
